model,train_nmf_dir,ext_nmf_dir,train_len,ext_len,rank,train_pattern_id,train_type,ext_pattern_id,cosine_vsim,topk_iou,hybrid_sim,status
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,5,V,19,0.6604112122773474,0.23008190618019358,0.44524655922877054,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,6,V,27,0.12366364439308597,0.12610770279481937,0.12488567359395267,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,7,V,5,0.06449700161632167,0.10354041416165664,0.08401870788898916,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,8,D,1,0.5046545860510641,0.3048973143759874,0.40477595021352575,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,9,D,18,0.0926403702687741,0.06374758531873792,0.078193977793756,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,10,D,25,0.7973164325844214,0.508675799086758,0.6529961158355897,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,11,V,30,0.7594881349906079,0.1919191919191919,0.4757036634548999,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,12,V,4,0.793132082378363,0.20232896652110627,0.49773052444973465,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,13,O,8,0.911174036777391,0.24117205108940645,0.5761730439333987,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,14,V,12,0.9479104560397507,0.22189349112426035,0.5849019735820055,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,15,O,6,0.8048087987307316,0.3619126133553174,0.5833607060430245,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,16,D,17,0.8455196750395895,0.4555066079295154,0.6505131414845524,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,17,D,15,0.5315013462869086,0.38358458961474035,0.4575429679508245,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,18,D,22,0.6264492452123434,0.3596707818930041,0.4930600135526737,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,19,O,31,0.5275855547781848,0.18592964824120603,0.35675760150969543,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,20,D,11,0.782398918261714,0.5629139072847682,0.6726564127732411,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,21,V,0,0.7303207009481189,0.1361760660247593,0.43324838348643907,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,22,D,13,0.5267401176581056,0.34527687296416937,0.4360084953111375,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,23,O,21,0.7979042917889925,0.3069620253164557,0.5524331585527241,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,24,V,26,0.9777581753798118,0.2458521870286576,0.6118051812042347,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,25,D,24,0.07741392279883305,0.07133592736705577,0.07437492508294441,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,26,V,7,0.766671520418146,0.16997167138810199,0.468321595903124,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,27,D,10,0.47303560687875834,0.2946708463949843,0.3838532266368713,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,28,O,14,0.9233140895260687,0.3354890864995958,0.6294015880128323,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,29,O,23,0.8053312252292363,0.2846034214618974,0.5449673233455669,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,30,O,9,0.8362121522699534,0.35298935298935297,0.5946007526296532,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_checkpoint-15900_salient_R32_total,512,2048,32,31,O,20,0.6993382295981964,0.16914366595895258,0.43424094777857447,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,0,D,31,0.9052428269848337,0.2846034214618974,0.5949231242233656,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,1,V,8,0.7365871351929568,0.14961725817675714,0.44310219668485695,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,2,D,23,0.43951662349184356,0.14009661835748793,0.28980662092466575,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,3,D,1,0.5944520830870417,0.46844444444444444,0.5314482637657431,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,4,V,28,0.7155574555684607,0.19536903039073805,0.4554632429795994,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,5,V,29,0.16602525110602753,0.09549071618037135,0.13075798364319943,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,6,V,17,0.6335240163830715,0.12075983717774763,0.3771419267804096,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,7,V,3,0.7311293440157559,0.10501672240802676,0.4180730332118913,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,8,D,14,0.08767754703066828,0.09694555112881806,0.09231154907974318,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,9,D,16,0.12574836222445793,0.04490828589500316,0.08532832405973054,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,10,D,13,0.5280882951369802,0.22825278810408922,0.3781705416205347,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,11,V,20,0.7267570077657114,0.20232896652110627,0.4645429871434088,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,12,V,22,0.8733092894318277,0.25818735719725816,0.565748323314543,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,13,O,30,0.7730838040222575,0.21381337252020574,0.4934485882712316,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,14,V,0,0.5983341404997538,0.21918819188191882,0.4087611661908363,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,15,O,24,0.7466158085523819,0.1674911660777385,0.4570534873150602,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,16,D,18,0.7653518916826076,0.33765182186234816,0.5515018567724779,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,17,D,26,0.038102778941381,0.0325,0.0353013894706905,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,18,D,9,0.11443031496516842,0.056265984654731455,0.08534814980994994,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,19,O,11,0.9390872695808913,0.27666151468315303,0.6078743921320222,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,20,D,25,0.4453751291034907,0.18507890961262555,0.31522701935805814,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,21,V,12,0.5590336005794935,0.16831683168316833,0.3636752161313309,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,22,D,21,0.23717493217720922,0.10723860589812333,0.17220676903766627,missing
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,23,O,19,0.6759351812636241,0.26784343821949347,0.47188930974155874,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,24,V,4,0.9858805725583264,0.3028391167192429,0.6443598446387846,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,25,D,5,0.5702755734707399,0.42168674698795183,0.49598116022934585,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,26,V,6,0.9406365602613892,0.2896174863387978,0.6151270233000935,retained
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,27,D,2,0.5739496209638154,0.36416184971098264,0.469055735337399,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,28,O,7,0.7138122475190706,0.25627376425855514,0.4850430058888129,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,29,O,15,0.8422024688286976,0.31215250198570293,0.5771774854072003,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,30,O,27,0.8133324126565049,0.2337565347274085,0.5235444736919567,drifted
QWAB,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_checkpoint-15900_salient_R32_total,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L4096_checkpoint-15900_salient_R32_total,512,4096,32,31,O,10,0.8522322012430115,0.2967032967032967,0.5744677489731541,drifted
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,0,D,1,0.9348509365736265,0.5183823529411765,0.7266166447574015,retained
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,1,O,4,0.8639213982830088,0.6007751937984496,0.7323482960407293,retained
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,2,O,15,0.917638173799829,0.7687366167023555,0.8431873952510922,retained
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,3,V,6,0.024605174196108696,0.06649451258876694,0.04554984339243782,missing
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,4,V,0,0.8515260118838887,0.377814845704754,0.6146704287943213,retained
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,5,V,2,0.5302558860647254,0.2776488785769528,0.4039523823208391,drifted
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,6,O,12,0.7620478439879158,0.6054421768707483,0.6837450104293321,retained
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,7,O,5,0.021830740918369437,0.03314571607254534,0.02748822849545739,missing
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,8,V,11,0.11247415887707798,0.29163408913213446,0.2020541240046062,missing
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,9,D,3,0.14088466057327453,0.0,0.07044233028663727,missing
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,10,V,13,0.6693673019028805,0.31215250198570293,0.49075990194429175,drifted
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,11,O,10,0.8713130507899057,0.5688509021842355,0.7200819764870706,retained
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,12,V,14,0.8383786753031438,0.3859060402684564,0.6121423577858001,retained
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,13,O,7,0.08806839486461485,0.0,0.04403419743230742,missing
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,14,O,8,0.7451609808008026,0.6070038910505836,0.6760824359256932,retained
NoPE,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L512_nope_s42_salient_R16,/project/nlp-work5/hongyu-s/transformers/examples/pytorch/language-modeling/runs/attn_nmf_comparison/L2048_nope_s42_salient_R16,512,2048,16,15,O,9,0.7627588759938628,0.5410447761194029,0.6519018260566329,retained
